message,category,label,urgency,financial_request,personal_info_request,suspicious_link,threat_language,reward_promise,source,sender_type
Your electronic document from Netflix is ready for download: https://www.netflix.com/account (Ref #1137),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Chase Bank. Please read full details here: https://www.chase.com/statements (Ref #1138),Safe,0,No,No,No,No,No,No,SMS,Bank
Your recent order with Income Tax Dept has been dispatched! Track your package live at https://www.incometax.gov.in/portal (Ref #1139),Safe,0,Yes,No,No,No,No,No,Email,Government
Your monthly account summary from Coursera is now ready for view: https://www.coursera.org/learn (Ref #1140),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Zoom account was recorded. Review activity: https://www.zoom.us/j/98120491 (Ref #1141),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Google Workspace: Your subscription renewal is coming up soon. Manage preferences at https://www.google.com/drive (Ref #1142),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Spotify is ready for download: https://www.spotify.com/us/account (Ref #1143),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Uber. Please read full details here: https://www.uber.com/trips (Ref #1144),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Swiggy has been dispatched! Track your package live at https://www.swiggy.com/orders (Ref #1145),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Transport Ministry is now ready for view: https://www.parivahan.gov.in (Ref #1146),Safe,0,No,No,No,No,No,No,SMS,Government
Security Notice: New login to your Apple account was recorded. Review activity: https://www.apple.com/support (Ref #1147),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from GitHub: Your subscription renewal is coming up soon. Manage preferences at https://www.github.com/notifications (Ref #1148),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from PayPal is ready for download: https://www.paypal.com/activity (Ref #1149),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Nike Store. Please read full details here: https://www.store.nike.com/orders (Ref #1150),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Amazon has been dispatched! Track your package live at https://www.amazon.com/your-orders (Ref #1151),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Netflix is now ready for view: https://www.netflix.com/account (Ref #1152),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Chase Bank account was recorded. Review activity: https://www.chase.com/statements (Ref #1153),Safe,0,No,No,No,No,No,No,Email,Bank
Reminder from Income Tax Dept: Your subscription renewal is coming up soon. Manage preferences at https://www.incometax.gov.in/portal (Ref #1154),Safe,0,Yes,No,No,No,No,No,SMS,Government
Your electronic document from Coursera is ready for download: https://www.coursera.org/learn (Ref #1155),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Zoom. Please read full details here: https://www.zoom.us/j/98120491 (Ref #1156),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Google Workspace has been dispatched! Track your package live at https://www.google.com/drive (Ref #1157),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Spotify is now ready for view: https://www.spotify.com/us/account (Ref #1158),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Uber account was recorded. Review activity: https://www.uber.com/trips (Ref #1159),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Swiggy: Your subscription renewal is coming up soon. Manage preferences at https://www.swiggy.com/orders (Ref #1160),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Transport Ministry is ready for download: https://www.parivahan.gov.in (Ref #1161),Safe,0,No,No,No,No,No,No,Email,Government
Important update regarding your service with Apple. Please read full details here: https://www.apple.com/support (Ref #1162),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with GitHub has been dispatched! Track your package live at https://www.github.com/notifications (Ref #1163),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from PayPal is now ready for view: https://www.paypal.com/activity (Ref #1164),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Nike Store account was recorded. Review activity: https://www.store.nike.com/orders (Ref #1165),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Amazon: Your subscription renewal is coming up soon. Manage preferences at https://www.amazon.com/your-orders (Ref #1166),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Netflix is ready for download: https://www.netflix.com/account (Ref #1167),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Chase Bank. Please read full details here: https://www.chase.com/statements (Ref #1168),Safe,0,No,No,No,No,No,No,SMS,Bank
Your recent order with Income Tax Dept has been dispatched! Track your package live at https://www.incometax.gov.in/portal (Ref #1169),Safe,0,Yes,No,No,No,No,No,Email,Government
Your monthly account summary from Coursera is now ready for view: https://www.coursera.org/learn (Ref #1170),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Zoom account was recorded. Review activity: https://www.zoom.us/j/98120491 (Ref #1171),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Google Workspace: Your subscription renewal is coming up soon. Manage preferences at https://www.google.com/drive (Ref #1172),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Spotify is ready for download: https://www.spotify.com/us/account (Ref #1173),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Uber. Please read full details here: https://www.uber.com/trips (Ref #1174),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Swiggy has been dispatched! Track your package live at https://www.swiggy.com/orders (Ref #1175),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Transport Ministry is now ready for view: https://www.parivahan.gov.in (Ref #1176),Safe,0,No,No,No,No,No,No,SMS,Government
Security Notice: New login to your Apple account was recorded. Review activity: https://www.apple.com/support (Ref #1177),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from GitHub: Your subscription renewal is coming up soon. Manage preferences at https://www.github.com/notifications (Ref #1178),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from PayPal is ready for download: https://www.paypal.com/activity (Ref #1179),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Nike Store. Please read full details here: https://www.store.nike.com/orders (Ref #1180),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Amazon has been dispatched! Track your package live at https://www.amazon.com/your-orders (Ref #1181),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Netflix is now ready for view: https://www.netflix.com/account (Ref #1182),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Chase Bank account was recorded. Review activity: https://www.chase.com/statements (Ref #1183),Safe,0,No,No,No,No,No,No,Email,Bank
Reminder from Income Tax Dept: Your subscription renewal is coming up soon. Manage preferences at https://www.incometax.gov.in/portal (Ref #1184),Safe,0,Yes,No,No,No,No,No,SMS,Government
Your electronic document from Coursera is ready for download: https://www.coursera.org/learn (Ref #1185),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Zoom. Please read full details here: https://www.zoom.us/j/98120491 (Ref #1186),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Google Workspace has been dispatched! Track your package live at https://www.google.com/drive (Ref #1187),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Spotify is now ready for view: https://www.spotify.com/us/account (Ref #1188),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Uber account was recorded. Review activity: https://www.uber.com/trips (Ref #1189),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Swiggy: Your subscription renewal is coming up soon. Manage preferences at https://www.swiggy.com/orders (Ref #1190),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Transport Ministry is ready for download: https://www.parivahan.gov.in (Ref #1191),Safe,0,No,No,No,No,No,No,Email,Government
Important update regarding your service with Apple. Please read full details here: https://www.apple.com/support (Ref #1192),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with GitHub has been dispatched! Track your package live at https://www.github.com/notifications (Ref #1193),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from PayPal is now ready for view: https://www.paypal.com/activity (Ref #1194),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Nike Store account was recorded. Review activity: https://www.store.nike.com/orders (Ref #1195),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Amazon: Your subscription renewal is coming up soon. Manage preferences at https://www.amazon.com/your-orders (Ref #1196),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Netflix is ready for download: https://www.netflix.com/account (Ref #1197),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Chase Bank. Please read full details here: https://www.chase.com/statements (Ref #1198),Safe,0,No,No,No,No,No,No,SMS,Bank
Your recent order with Income Tax Dept has been dispatched! Track your package live at https://www.incometax.gov.in/portal (Ref #1199),Safe,0,Yes,No,No,No,No,No,Email,Government
Your monthly account summary from Coursera is now ready for view: https://www.coursera.org/learn (Ref #1200),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Zoom account was recorded. Review activity: https://www.zoom.us/j/98120491 (Ref #1201),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Google Workspace: Your subscription renewal is coming up soon. Manage preferences at https://www.google.com/drive (Ref #1202),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Spotify is ready for download: https://www.spotify.com/us/account (Ref #1203),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Uber. Please read full details here: https://www.uber.com/trips (Ref #1204),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Swiggy has been dispatched! Track your package live at https://www.swiggy.com/orders (Ref #1205),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Transport Ministry is now ready for view: https://www.parivahan.gov.in (Ref #1206),Safe,0,No,No,No,No,No,No,SMS,Government
Security Notice: New login to your Apple account was recorded. Review activity: https://www.apple.com/support (Ref #1207),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from GitHub: Your subscription renewal is coming up soon. Manage preferences at https://www.github.com/notifications (Ref #1208),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from PayPal is ready for download: https://www.paypal.com/activity (Ref #1209),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Nike Store. Please read full details here: https://www.store.nike.com/orders (Ref #1210),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Amazon has been dispatched! Track your package live at https://www.amazon.com/your-orders (Ref #1211),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Netflix is now ready for view: https://www.netflix.com/account (Ref #1212),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Chase Bank account was recorded. Review activity: https://www.chase.com/statements (Ref #1213),Safe,0,No,No,No,No,No,No,Email,Bank
Reminder from Income Tax Dept: Your subscription renewal is coming up soon. Manage preferences at https://www.incometax.gov.in/portal (Ref #1214),Safe,0,Yes,No,No,No,No,No,SMS,Government
Your electronic document from Coursera is ready for download: https://www.coursera.org/learn (Ref #1215),Safe,0,No,No,No,No,No,No,Email,Company
Important update regarding your service with Zoom. Please read full details here: https://www.zoom.us/j/98120491 (Ref #1216),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with Google Workspace has been dispatched! Track your package live at https://www.google.com/drive (Ref #1217),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from Spotify is now ready for view: https://www.spotify.com/us/account (Ref #1218),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Uber account was recorded. Review activity: https://www.uber.com/trips (Ref #1219),Safe,0,No,No,No,No,No,No,Email,Company
Reminder from Swiggy: Your subscription renewal is coming up soon. Manage preferences at https://www.swiggy.com/orders (Ref #1220),Safe,0,Yes,No,No,No,No,No,SMS,Company
Your electronic document from Transport Ministry is ready for download: https://www.parivahan.gov.in (Ref #1221),Safe,0,No,No,No,No,No,No,Email,Government
Important update regarding your service with Apple. Please read full details here: https://www.apple.com/support (Ref #1222),Safe,0,No,No,No,No,No,No,SMS,Company
Your recent order with GitHub has been dispatched! Track your package live at https://www.github.com/notifications (Ref #1223),Safe,0,Yes,No,No,No,No,No,Email,Company
Your monthly account summary from PayPal is now ready for view: https://www.paypal.com/activity (Ref #1224),Safe,0,No,No,No,No,No,No,SMS,Company
Security Notice: New login to your Nike Store account was recorded. Review activity: https://www.store.nike.com/orders (Ref #1225),Safe,0,No,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport.,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule.",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call.,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable.,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door.,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM.,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting?,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date.,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you.,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower).",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today.,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins.",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock.,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026.,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. (Ref #1241),Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #5105",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #9371,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #4260,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #2656,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #4050,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #8319,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #3613,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #8882,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #5551",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #1229,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #3099,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #5222",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #2266,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #3107,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #4448,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #1645",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #9955,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #7677,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #6217,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #8388,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #6506,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #5723,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #1179,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #7754",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #7598,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #8053,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #7340",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #5121,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #6262,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #5591,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #3670",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #5087,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #6467,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #5904,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #1719,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #8470,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #6795,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #3558,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #6205",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #7489,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #5738,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #5672",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #7666,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #1138,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #3459,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #2141",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #9634,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #2612,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #1774,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #5395,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #3088,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #1104,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #8626,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #9361",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #5599,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #5719,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #3818",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #1492,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #2270,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #7744,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #4066",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #4269,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #5412,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #6256,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #7935,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #4360,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #2875,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #6510,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #4026",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #7244,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #6084,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Hey mom, my flight just landed! Taking a cab home now, should reach in 45 mins. Ref ID #1952",Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Your SBI ATM card ending 4012 has been temporarily locked after 3 incorrect PIN attempts. Visit branch to unlock. Ref ID #1550,Safe,0,Yes,No,No,No,No,No,SMS,Bank
Final Call: Conference registration closes tonight at 11:59 PM. Reserve your seat for TechSummit 2026. Ref ID #8064,Safe,0,Yes,No,No,No,No,No,Email,Company
URGENT: Flight AI-102 gate has been changed to Gate 18. Boarding starts in 15 minutes at Delhi Airport. Ref ID #9996,Safe,0,Yes,No,No,No,No,No,SMS,Company
"Reminder: Doctor appointment with Dr. Mehta tomorrow at 11:30 AM. Reply 1 to Confirm, 2 to Reschedule. Ref ID #3671",Safe,0,Yes,No,No,No,No,No,SMS,Company
Hey! Quick reminder that our team standup is pushed to 4 PM today due to the client call. Ref ID #7142,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Notice: Scheduled maintenance on HDFC NetBanking today from 11 PM to 2 AM IST. Services will be briefly unavailable. Ref ID #7873,Safe,0,Yes,No,No,No,No,No,Email,Bank
Your Swiggy order delivery partner is arriving in 3 mins. Please stay near the door. Ref ID #2542,Safe,0,Yes,No,No,No,No,No,SMS,Company
Urban Company service pro Vijay has been assigned for your AC repair today at 2:00 PM. Ref ID #8326,Safe,0,Yes,No,No,No,No,No,SMS,Company
Bro can you send me the PDF file for yesterday's presentation before the 2 PM meeting? Ref ID #6555,Safe,0,Yes,No,No,No,No,No,WhatsApp,Individual
Reminder: Your municipal water bill payment is due on August 10. Late fees apply after due date. Ref ID #9555,Safe,0,Yes,Yes,No,No,No,No,Email,Government
Alert: USD 45.00 spent on card ending 8812 at Target. Reply NO if this transaction was not authorized by you. Ref ID #5399,Safe,0,Yes,Yes,No,No,No,No,SMS,Bank
"Your train PNR 4810294182 chart has been prepared. Coach S4, Berth 32 (Side Lower). Ref ID #7034",Safe,0,Yes,No,No,No,No,No,SMS,Company
Your car service at Toyota Service Center is complete. Vehicle is ready for pickup before 6 PM today. Ref ID #8450,Safe,0,Yes,No,No,No,No,No,Email,Company
Your Uber driver Rahul is outside in a Silver Dzire (KA01MJ9012). Call driver: +919812098120 Ref ID #7842,Safe,0,Yes,No,No,No,No,No,SMS,Company
